VALUE,pop_densit,roads_dist,deforested,FARC_raste,NP_raster_,mines_dist,wells_dist,slope_ext,elevation_,y,x,rivers_dis,slope_ext_,layer,path
1.00000000,34.43500,0.26471,0.00138,0.00000,1.00000,0.54937,0.66170,89.95921,134.00000,10.97405,-73.59972,70000.00000,140515.06250,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,662.31500,0.00833,0.00028,0.00000,0.00000,0.37951,0.76399,89.83772,4.00000,10.93239,-75.01596,22803.50781,35316.33203,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
2.00000000,34.43500,0.16029,0.00358,0.00000,1.00000,0.45651,0.35089,89.80756,38.00000,10.93239,-73.09155,126063.47656,29781.02734,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
2.00000000,34.43500,0.01667,0.00581,1.00000,0.00000,0.69367,0.53703,88.79228,5.00000,10.55744,-73.09988,131575.07813,4744.78516,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
2.00000000,50.27800,0.13044,0.00819,0.00000,0.00000,0.40910,0.76739,0.00000,0.00000,10.53244,-74.66606,7211.10254,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
2.00000000,662.31500,0.13333,0.03101,0.00000,0.00000,0.09014,0.39016,0.00000,0.00000,10.47411,-75.13259,2000.00000,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
2.00000000,40.63900,0.24167,0.00140,0.00000,0.00000,0.56875,0.76490,89.91947,59.00000,10.47411,-73.57473,88204.30469,71161.82031,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,71.22600,0.00000,0.00237,0.00000,0.00000,0.42492,0.12500,0.00000,0.00000,10.46578,-75.49914,38470.76953,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
2.00000000,50.27800,0.02635,0.00526,0.00000,0.00000,0.11785,0.70966,0.00000,3.00000,10.46578,-74.11623,41036.56641,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
2.00000000,71.22600,0.03333,0.00000,0.00000,0.00000,0.55933,0.45100,88.79228,10.00000,9.99084,-75.11593,22803.50781,4744.12109,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
2.00000000,50.27800,0.07500,0.00949,0.00000,0.00000,0.59260,0.42720,0.00000,3.00000,9.99084,-74.09957,67230.94531,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,73.67100,0.17341,0.00117,0.00000,0.00000,0.76290,0.38243,0.00000,0.00000,9.96585,-75.57412,54037.02734,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
2.00000000,50.27800,0.05893,0.00322,0.00000,0.00000,0.77661,0.48912,0.00000,3.00000,9.93252,-74.55776,22090.72070,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
2.00000000,40.63900,0.06346,0.00462,1.00000,0.00000,0.34811,0.09754,0.00000,1.00000,9.49924,-73.64138,17088.00781,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
2.00000000,50.27800,0.16667,0.00462,0.00000,0.00000,1.18913,0.20833,87.30106,1.00000,9.47424,-74.57442,7211.10254,2121.78394,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,40.63900,0.15321,0.00335,1.00000,0.00000,0.10672,0.31546,89.98579,104.00000,9.47424,-73.20818,52497.62109,403169.84375,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
2.00000000,73.67100,0.02635,0.00117,0.00000,0.00000,1.08449,0.25739,88.79228,5.00000,9.46591,-75.13259,32249.03125,4744.12109,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
2.00000000,40.63900,0.18727,0.00666,0.00000,0.00000,0.79796,0.18028,0.00000,3.00000,9.46591,-74.09124,32000.00000,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
2.00000000,73.67100,0.06509,0.00110,0.00000,0.00000,1.21940,0.64904,89.14595,0.00000,9.41592,-75.53246,38832.97656,6710.02197,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,40.63900,0.04488,0.00336,0.00000,0.00000,0.64850,0.55933,89.85287,31.00000,8.98264,-73.58306,17088.00781,38953.68750,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
2.00000000,73.67100,0.28735,0.00083,0.00000,0.00000,1.14215,0.49924,89.04516,0.00000,8.97431,-75.06594,2828.42700,6001.83594,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
2.00000000,59.56500,0.03005,0.00456,0.00000,0.00000,1.01687,0.94887,0.00000,0.00000,8.93265,-75.59078,26305.89258,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
2.00000000,71.22600,0.06009,0.00428,0.00000,0.00000,0.91352,0.63355,89.66499,1.00000,8.93265,-73.95795,0.00000,17107.65820,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
2.00000000,71.22600,0.27814,0.00333,0.00000,0.00000,1.10560,0.36903,0.00000,0.00000,8.83266,-74.54943,7211.10254,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
3.00000000,57.43200,0.23863,0.00165,1.00000,0.00000,0.27701,0.44923,89.85352,19.00000,8.49104,-73.09988,70114.18750,39125.21094,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,9.52000,0.47617,0.00428,0.00000,1.00000,1.05941,2.55835,89.55598,3.00000,8.48271,-77.25694,42426.40625,12906.67383,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
2.00000000,59.56500,0.02357,0.01459,0.00000,0.00000,0.71146,1.21430,88.09085,3.00000,8.48271,-75.59078,40249.22266,3000.91797,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
2.00000000,71.22600,0.45000,0.00496,0.00000,0.00000,0.97057,0.81620,89.78780,5.00000,8.47437,-74.09124,21260.29297,27008.26172,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
2.00000000,40.63900,0.05069,0.00210,0.00000,0.00000,0.71439,0.69572,89.95572,22.00000,8.47437,-73.58306,17088.00781,129428.82031,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,91.74600,0.04714,0.01129,0.00000,0.00000,0.47376,2.05008,89.09976,2.00000,8.45771,-76.61547,2000.00000,6365.35205,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
2.00000000,73.67100,0.13333,0.00195,0.00000,0.00000,0.61112,0.93501,0.00000,0.00000,8.44938,-75.14925,4000.00000,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
2.00000000,59.56500,0.10308,0.00114,0.00000,0.00000,0.31002,1.64783,0.00000,1.00000,8.40772,-76.06564,6000.00000,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,73.67100,0.07120,0.01110,0.00000,0.00000,0.69347,0.79206,89.09976,1.00000,8.40772,-74.56609,0.00000,6365.35205,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
2.00000000,59.56500,0.04167,0.01819,1.00000,0.00000,0.26523,1.58552,0.00000,2.00000,7.98277,-75.60744,42047.59375,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,9.52000,0.38234,0.00456,0.00000,0.00000,0.85967,2.72168,89.04517,0.00000,7.96611,-77.09032,5656.85400,6000.78662,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
3.00000000,91.74600,0.03436,0.00273,1.00000,0.00000,0.38388,2.32745,89.79924,7.00000,7.96611,-76.59047,26305.89258,28548.16602,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
2.00000000,91.74600,0.00833,0.02150,1.00000,0.00000,0.13566,1.35902,88.79228,2.00000,7.93278,-75.10759,6000.00000,4744.12109,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
2.00000000,91.74600,0.06009,0.00000,1.00000,0.00000,0.77321,2.42332,87.30106,0.00000,7.47451,-76.64046,14000.00000,2121.78394,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,9.52000,0.46218,0.00273,1.00000,0.00000,1.08541,2.85134,0.00000,0.00000,7.46617,-77.09865,0.00000,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,59.56500,0.38766,0.01797,1.00000,1.00000,0.68971,1.93443,89.87138,19.00000,7.46617,-76.10729,40000.00000,44557.46484,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,9.52000,0.92380,0.00138,1.00000,0.00000,1.49824,3.29168,89.89230,29.00000,7.45784,-77.58184,8000.00000,53217.47266,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
2.00000000,64.42600,0.00833,0.00234,0.00000,0.00000,0.20983,0.41966,89.94947,47.00000,6.99957,-73.04156,52497.62109,113416.95313,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,9.52000,1.11218,0.00815,1.00000,0.00000,1.75993,3.13284,89.78648,13.00000,6.98290,-77.57351,42379.24219,26837.27148,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
2.00000000,91.74600,0.04167,0.00114,1.00000,0.00000,0.36676,1.28336,89.94918,81.00000,6.98290,-75.60744,13416.40723,112770.37500,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,64.42600,0.07683,0.00138,0.00000,0.00000,0.08375,0.85898,89.95821,112.00000,6.98290,-72.59170,38000.00000,137105.60938,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,9.90900,0.11180,0.00803,1.00000,0.00000,1.35874,0.66191,0.00000,4.00000,6.98290,-70.61730,20591.26172,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,91.74600,0.00000,0.00468,1.00000,0.00000,0.26680,0.82802,89.96856,53.00000,6.97457,-75.11593,17888.54492,182269.40625,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
2.00000000,9.90900,0.00000,0.00138,1.00000,0.00000,0.55609,0.22064,0.00000,6.00000,6.97457,-71.60867,4000.00000,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,9.90900,0.00833,0.00308,1.00000,0.00000,0.92045,0.20344,0.00000,5.00000,6.97457,-71.10049,0.00000,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
4.00000000,91.74600,0.09014,0.00714,1.00000,0.00000,0.61717,1.74420,89.91292,68.00000,6.96624,-76.10729,29529.64648,65805.70313,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
2.00000000,91.74600,0.11577,0.00000,1.00000,0.00000,0.02357,0.44363,87.30106,22.00000,6.96624,-74.59942,26683.32813,2121.78394,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
2.00000000,91.74600,0.01667,0.00389,1.00000,0.00000,0.41675,0.17951,89.14595,4.00000,6.96624,-74.09124,10000.00000,6710.02197,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,91.74600,0.19436,0.01798,1.00000,0.00000,1.05676,2.19358,89.86444,10.00000,6.95791,-76.59881,2000.00000,42278.37109,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
2.00000000,64.42600,0.05833,0.01059,1.00000,1.00000,0.41742,0.05069,0.00000,4.00000,6.95791,-73.58306,20396.07813,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,9.90900,0.60576,0.00428,1.00000,0.00000,1.82515,1.15365,0.00000,4.00000,6.94957,-70.11746,25059.92969,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,91.74600,0.08858,0.02078,1.00000,1.00000,0.42435,1.60028,89.88087,140.00000,6.48297,-76.11562,31622.77539,48099.99609,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
2.00000000,91.74600,0.00000,0.00445,0.00000,0.00000,0.09317,0.21098,89.62545,21.00000,6.48297,-74.59942,20099.75000,15301.63672,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,9.90900,0.04167,0.00382,1.00000,0.00000,0.28346,0.17401,88.09086,7.00000,6.48297,-71.60033,16000.00000,3000.39331,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
2.00000000,91.74600,0.00833,0.00222,0.00000,0.00000,0.30935,0.62238,89.74923,68.00000,6.47464,-75.09926,18973.66602,22850.93555,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
2.00000000,64.42600,0.08498,0.00993,0.00000,0.00000,0.31369,0.54804,89.91306,61.00000,6.47464,-73.09988,86092.96875,65906.77344,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,91.74600,0.47733,0.02254,1.00000,0.00000,0.89213,2.07553,89.82745,5.00000,6.46630,-76.59881,10000.00000,33213.49609,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,64.42600,0.04167,0.00174,0.00000,0.00000,0.56230,0.21246,88.79228,4.00000,6.46630,-74.08291,0.00000,4744.78516,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
2.00000000,64.42600,0.03727,0.00468,0.00000,0.00000,0.40552,0.86160,89.91301,86.00000,6.46630,-72.63335,46173.58594,65880.75781,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,9.90900,0.26900,0.02013,1.00000,0.00000,0.80039,0.36065,0.00000,5.00000,6.46630,-71.08383,20099.75000,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,9.90900,0.44292,0.01453,1.00000,0.00000,1.27524,0.75984,0.00000,4.00000,6.46630,-70.60897,24000.00000,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
2.00000000,91.74600,0.01667,0.00348,0.00000,0.00000,0.10000,1.08131,89.80996,105.00000,6.45797,-75.59078,20000.00000,30158.80078,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,9.90900,0.21425,0.00220,1.00000,1.00000,0.21098,0.32745,89.95876,138.00000,6.45797,-72.09185,22360.67969,138953.65625,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,9.90900,0.65373,0.01315,1.00000,0.00000,1.80048,1.25180,0.00000,4.00000,6.44964,-70.08413,17088.00781,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,0.58000,0.18801,0.00704,1.00000,0.00000,4.32708,3.45183,0.00000,3.00000,6.00803,-67.58490,10000.00000,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
2.00000000,54.31300,0.01667,0.02395,0.00000,0.00000,0.24735,0.03727,0.00000,6.00000,5.99970,-74.54110,2000.00000,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,91.74600,0.00833,0.01538,0.00000,0.00000,0.10035,1.02689,89.90686,92.00000,5.98303,-75.59078,39597.98047,61531.73438,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
4.00000000,54.31300,0.00833,0.01011,0.00000,0.00000,0.25509,0.46622,89.76839,61.00000,5.97470,-73.59139,56568.54297,24745.94922,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,64.42600,0.13969,0.00841,0.00000,1.00000,0.27951,0.20035,89.91255,143.00000,5.97470,-73.10821,84380.08594,65540.17188,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
2.00000000,6.79800,0.17159,0.00336,1.00000,0.00000,0.28443,0.32882,89.78780,41.00000,5.97470,-72.10018,10770.32910,27003.53906,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,6.79800,0.61605,0.03173,1.00000,0.00000,0.93838,0.40423,0.00000,5.00000,5.97470,-71.10049,15620.50000,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,6.79800,0.23570,0.00314,1.00000,0.00000,1.87500,1.07474,0.00000,3.00000,5.96637,-70.08413,16970.56250,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,0.58000,0.03005,0.00271,0.00000,0.00000,2.34291,1.50021,88.64978,3.00000,5.96637,-69.60095,6000.00000,4243.56787,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,0.58000,0.11180,0.00435,1.00000,0.00000,3.36619,2.49003,0.00000,3.00000,5.96637,-68.55960,18973.66602,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,6.79800,0.23863,0.05033,1.00000,0.00000,0.60392,0.35920,0.00000,7.00000,5.95804,-71.60033,24083.18945,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,9.52000,0.52208,0.01408,1.00000,0.00000,1.33648,2.35019,89.53680,9.00000,5.94971,-77.10698,36221.54297,12372.97461,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,6.79800,0.49944,0.00117,1.00000,0.00000,1.37762,0.65680,0.00000,4.00000,5.94971,-70.61730,25612.49805,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,0.58000,0.14577,0.00138,0.00000,0.00000,2.86009,1.98753,0.00000,3.00000,5.94971,-69.07611,20000.00000,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,9.52000,0.19614,0.05286,1.00000,0.00000,0.83931,1.95292,87.30106,3.00000,5.94137,-76.60714,12806.24902,2121.78394,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,9.52000,0.05893,0.02285,1.00000,1.00000,0.36401,1.49229,89.84139,94.00000,5.94137,-76.12395,43863.42578,36133.05078,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,54.31300,0.32596,0.00803,0.00000,1.00000,0.18634,0.36534,89.94190,116.00000,5.90804,-72.53338,22000.00000,98629.16406,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,6.79800,0.12964,0.00246,1.00000,0.00000,0.69692,0.15321,0.00000,8.00000,5.49976,-72.03354,10000.00000,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,0.58000,0.71788,0.00099,0.00000,0.00000,4.34366,3.31872,89.47031,4.00000,5.48310,-67.65987,0.00000,10819.38184,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,54.31300,0.15568,0.00549,0.00000,0.00000,0.33375,0.39176,89.94286,48.00000,5.47477,-74.09124,45343.13672,100284.71875,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,54.31300,0.04714,0.00680,0.00000,0.00000,0.07546,0.43629,89.94263,118.00000,5.47477,-73.54141,52497.62109,99885.35156,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,6.79800,0.13017,0.01597,1.00000,0.00000,1.64378,0.39835,0.00000,4.00000,5.47477,-70.59231,2828.42700,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,0.58000,0.38042,0.00261,0.00000,0.00000,2.49944,1.37926,0.00000,4.00000,5.47477,-69.60095,38832.97656,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,0.58000,0.58363,0.00787,0.00000,0.00000,2.97103,1.88645,0.00000,4.00000,5.47477,-69.09277,16124.51563,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,0.58000,0.58624,0.00303,1.00000,1.00000,3.42122,2.36082,0.00000,3.00000,5.47477,-68.61791,0.00000,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,0.58000,0.57717,0.00721,1.00000,0.00000,3.90950,2.86871,0.00000,3.00000,5.47477,-68.10974,4000.00000,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
2.00000000,103.64400,0.02635,0.00083,0.00000,0.00000,0.54785,0.04167,89.94823,34.00000,5.46644,-74.57442,8000.00000,110703.38281,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,54.31300,0.10961,0.01798,0.00000,0.00000,0.34811,0.11211,89.95726,88.00000,5.46644,-72.59170,25059.92969,134090.87500,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,54.31300,0.10035,0.00394,0.00000,0.00000,0.23154,0.24296,89.89406,136.00000,5.45810,-73.06655,50911.69141,54093.26953,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,9.52000,0.47507,0.02556,1.00000,0.00000,1.43829,1.85341,89.68388,13.00000,5.44977,-77.11531,38832.97656,18127.48828,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,9.52000,0.01863,0.00864,1.00000,0.00000,1.00125,1.80010,89.04516,4.00000,5.44977,-76.60714,5656.85400,6001.83594,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,9.52000,0.09204,0.02960,1.00000,0.00000,0.50249,1.33180,89.89969,48.00000,5.44977,-76.10729,40000.00000,57134.22656,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
2.00000000,130.78999,0.01667,0.00308,0.00000,0.00000,0.05000,0.88369,89.96281,51.00000,5.44977,-75.60744,91760.56250,154101.96875,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,0.58000,0.04488,0.01141,0.00000,0.00000,2.02940,0.83749,0.00000,4.00000,5.44977,-70.14245,14422.20508,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
2.00000000,6.79800,0.57397,0.00718,0.00000,0.00000,1.65817,0.07906,89.14595,4.00000,5.01649,-71.10882,10000.00000,6709.31787,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,0.58000,0.73659,0.01096,0.00000,0.00000,2.72284,1.42092,89.04517,4.00000,5.00816,-69.60095,24083.18945,6000.78662,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
2.00000000,103.64400,0.06667,0.00000,0.00000,0.00000,0.40663,0.03436,89.96271,51.00000,4.99983,-74.64107,8000.00000,153677.32813,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,6.79800,0.44292,0.00469,1.00000,0.00000,1.03716,0.06067,88.79228,7.00000,4.99983,-72.08352,12806.24902,4744.12109,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,6.79800,0.79970,0.05468,0.00000,0.00000,1.35902,0.22423,0.00000,5.00000,4.99150,-71.59200,17888.54492,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,0.58000,0.50339,0.00332,0.00000,0.00000,2.33029,0.95197,89.09976,5.00000,4.99150,-70.10079,65513.35938,6365.35205,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,0.58000,1.06043,0.02122,1.00000,0.00000,4.07759,2.90762,89.04517,4.00000,4.99150,-68.09307,13416.40723,6000.78662,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,0.58000,1.10959,0.00573,0.00000,0.00000,4.32667,3.17224,89.85352,3.00000,4.99150,-67.82649,0.00000,39127.14453,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
2.00000000,56.71300,0.07120,0.02021,0.00000,0.00000,0.28928,0.24509,89.90642,81.00000,4.98317,-75.12426,40049.96875,61240.89453,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
2.00000000,103.64400,0.09167,0.00283,0.00000,0.00000,0.04859,0.58178,89.92280,118.00000,4.98317,-73.60805,16124.51563,74237.85156,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,0.58000,1.06122,0.00298,1.00000,0.00000,3.17308,1.92195,0.00000,4.00000,4.98317,-69.09277,22803.50781,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,54.31300,0.12937,0.00000,0.00000,0.00000,0.31114,0.31732,89.79224,70.00000,4.97483,-73.09155,22360.67969,27583.19141,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,0.58000,1.08593,0.00117,1.00000,0.00000,3.61670,2.40708,0.00000,3.00000,4.97483,-68.60125,20396.07813,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
2.00000000,6.79800,0.05893,0.00454,0.00000,0.00000,0.77316,0.07454,0.00000,9.00000,4.96650,-72.60836,2828.42700,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
2.00000000,0.58000,0.30046,0.00973,0.00000,0.00000,2.00932,0.53079,0.00000,5.00000,4.96650,-70.57565,33286.63281,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
3.00000000,9.52000,0.15723,0.03597,1.00000,0.00000,0.72174,1.39054,89.75547,4.00000,4.95817,-76.57381,8246.21094,23436.24023,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
2.00000000,103.64400,0.02635,0.03229,0.00000,0.00000,0.12964,0.48534,89.93614,112.00000,4.94984,-74.10790,58240.87891,89746.03125,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,9.52000,0.08580,0.01643,0.00000,1.00000,0.60696,1.20462,89.95464,87.00000,4.94150,-76.10729,56568.54297,126359.56250,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,56.71300,0.09167,0.02313,0.00000,0.00000,0.08498,0.20069,89.94918,72.00000,4.54156,-75.13259,35440.08984,112764.59375,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,9.37500,0.92684,0.00297,0.00000,0.00000,2.05171,0.55709,87.30106,6.00000,4.49156,-71.10049,37947.33203,2121.78394,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,6.79800,0.13794,0.00454,0.00000,0.00000,1.31257,0.23214,88.79228,5.00000,4.48323,-72.10851,4000.00000,4744.12109,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,203.98500,0.02357,0.01874,0.00000,0.00000,0.13969,0.93842,89.94215,61.00000,4.47490,-76.15727,60728.90625,99064.16406,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,9.37500,0.02357,0.00382,0.00000,0.00000,0.39835,0.16094,0.00000,8.00000,4.47490,-73.09155,16124.51563,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,6.79800,0.25672,0.00275,0.00000,1.00000,0.84369,0.13566,87.30106,6.00000,4.47490,-72.59170,12649.11035,2121.78394,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,9.37500,0.50861,0.00458,0.00000,0.00000,1.75018,0.30562,0.00000,6.00000,4.47490,-71.60033,16124.51563,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,0.58000,0.93634,0.02010,1.00000,0.00000,2.69759,1.19542,89.04517,6.00000,4.47490,-70.09246,15231.54688,6000.78662,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,0.58000,1.16392,0.00369,1.00000,0.00000,3.05265,1.62912,0.00000,4.00000,4.47490,-69.59262,0.00000,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
3.00000000,0.58000,0.80004,0.00643,1.00000,0.00000,2.39741,0.82163,88.09085,7.00000,4.46657,-70.60064,30463.09375,3000.91797,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
